id,id_seller,id_weight,name,description,price,photo_url
1016,1016,1016,Makarel,Id hic hic minus veritatis temporibus fugit itaque odio voluptatum voluptatibus aut minima eius.,30946,https://placekitten.com/640/480
1017,1017,1017,Kakap Merah,Iste praesentium dolor nesciunt quidem eius quibusdam praesentium ratione provident repellendus cumque iste debitis.,33303,https://picsum.photos/640/480
1018,1018,1018,Rajungan,Officiis officiis hic temporibus enim dolorum nihil perspiciatis exercitationem cum nostrum eum odit.,19060,https://placekitten.com/640/480
1019,1019,1019,Cumi-cumi,A cupiditate facere nihil modi a provident.,33410,https://dummyimage.com/640x480
1020,1020,1020,Udang Windu,Minus ut eius sapiente tempora eligendi nostrum possimus natus repellendus.,25302,https://dummyimage.com/640x480
1021,1021,1021,Sotong,Nesciunt eum dolore hic sapiente maxime unde a inventore sit.,27601,https://picsum.photos/640/480
1022,1022,1022,Rajungan,Adipisci sapiente placeat asperiores officiis eveniet corporis sapiente dolorum fugiat molestias iusto ab eos voluptate nostrum dolor.,24252,https://placekitten.com/640/480
1023,1023,1023,Salmon,A alias maiores necessitatibus necessitatibus itaque quo quae rerum sint.,24038,https://dummyimage.com/640x480
1024,1024,1024,Bandeng,Repellendus consequuntur odit quasi cumque odit odio earum eius facere ipsam et magni et laudantium at.,27981,https://placekitten.com/640/480
1025,1025,1025,Tuna,Aspernatur at modi debitis adipisci perferendis dolorem provident quia.,34355,https://dummyimage.com/640x480
1026,1026,1026,Lele,Ratione eveniet et repellendus ab dicta ut nemo fugit incidunt.,28989,https://dummyimage.com/640x480
1027,1027,1027,Teri,Ex fuga impedit laboriosam corporis iusto tenetur possimus ipsam voluptatum eligendi nihil doloremque corporis assumenda unde aspernatur laborum molestiae.,24634,https://placekitten.com/640/480
1028,1028,1028,Cakalang,Libero praesentium saepe tenetur autem tempore reprehenderit nesciunt dolorem natus vero placeat numquam aliquam hic deserunt animi.,29436,https://placekitten.com/640/480
1029,1029,1029,Baronang,Iusto nihil perferendis quia numquam numquam nam minus ullam voluptatem modi numquam.,31459,https://dummyimage.com/640x480
1030,1030,1030,Sotong,Fuga aspernatur ipsam modi eveniet qui omnis neque quibusdam dolor ullam sed delectus quo.,30371,https://placekitten.com/640/480
1031,1031,1031,Tuna,Omnis expedita unde laudantium possimus impedit incidunt voluptatum minima consequuntur excepturi in.,20908,https://picsum.photos/640/480
1032,1032,1032,Tuna,Cupiditate accusamus quidem temporibus placeat perspiciatis sapiente id impedit in eius nobis.,29109,https://placekitten.com/640/480
1033,1033,1033,Kakap Merah,Tenetur tempore debitis sequi culpa accusamus consequatur.,15369,https://dummyimage.com/640x480
1034,1034,1034,Patin,Adipisci dolorum consequatur consectetur doloremque.,17301,https://placekitten.com/640/480
1035,1035,1035,Udang Vaname,Nulla provident amet occaecati possimus perferendis iusto mollitia.,31105,https://picsum.photos/640/480
1036,1036,1036,Kepiting Bakau,Nesciunt id ad voluptates quasi repellat tenetur alias nemo molestiae.,28703,https://placekitten.com/640/480
1037,1037,1037,Bawal,Sed excepturi et aperiam explicabo veritatis excepturi quidem quisquam.,17913,https://picsum.photos/640/480
1038,1038,1038,Kakap Merah,Sunt maiores pariatur odit laudantium recusandae ut ad beatae eligendi dolores odio.,19235,https://dummyimage.com/640x480
1039,1039,1039,Cumi-cumi,Odit consectetur officia nobis numquam vitae sequi veritatis nihil illum.,34589,https://placekitten.com/640/480
1040,1040,1040,Tongkol,Eveniet ullam ullam quod ratione doloribus iste nesciunt voluptatem veritatis minima.,19315,https://picsum.photos/640/480
1041,1041,1041,Sotong,Asperiores eaque tempore expedita asperiores sapiente accusamus consectetur pariatur suscipit placeat.,22587,https://placekitten.com/640/480
1042,1042,1042,Kepiting Bakau,Maiores repellendus amet natus repellat est ipsa ducimus iusto sapiente.,15111,https://dummyimage.com/640x480
1043,1043,1043,Tongkol,Necessitatibus libero temporibus aut laboriosam quo error dignissimos.,29450,https://dummyimage.com/640x480
1044,1044,1044,Layang,Soluta nobis velit natus praesentium hic repudiandae expedita occaecati necessitatibus tenetur.,28971,https://dummyimage.com/640x480
1045,1045,1045,Makarel,Fugiat ipsa laboriosam tempora excepturi aliquam omnis facilis in quisquam sequi itaque.,20727,https://placekitten.com/640/480
1046,1046,1046,Nila,Dolorem perferendis nesciunt ea veritatis ea facere corporis animi officiis porro dicta praesentium officiis provident.,15651,https://dummyimage.com/640x480
1047,1047,1047,Cumi-cumi,Quisquam neque quas expedita similique nostrum incidunt ducimus quasi minima veniam.,26583,https://picsum.photos/640/480
1048,1048,1048,Cumi-cumi,Veniam quaerat veniam similique repellendus architecto doloremque nulla provident.,25068,https://picsum.photos/640/480
1049,1049,1049,Cakalang,Nulla corporis temporibus accusamus beatae laborum fugiat voluptas debitis cupiditate aperiam ab deserunt officiis occaecati reiciendis.,16700,https://dummyimage.com/640x480
1050,1050,1050,Kembung,Quis voluptate aperiam distinctio ea eos ratione dignissimos natus.,31184,https://placekitten.com/640/480
1051,1051,1051,Teri,Et consectetur est fugit dolore nam cum voluptas temporibus perferendis eligendi necessitatibus.,23434,https://dummyimage.com/640x480
1052,1052,1052,Tuna,Vitae debitis et necessitatibus sed sit praesentium sapiente labore ipsa modi dolorum officia eligendi.,27225,https://picsum.photos/640/480
1053,1053,1053,Udang Vaname,Sunt beatae reprehenderit blanditiis deleniti hic nesciunt non nam facilis hic.,15863,https://placekitten.com/640/480
1054,1054,1054,Gurame,Corporis et quis officiis eveniet nostrum eum blanditiis ea natus eveniet voluptatibus quis.,32604,https://placekitten.com/640/480
1055,1055,1055,Cakalang,Tempore officia beatae autem nisi dolor sint distinctio minima voluptatibus possimus impedit ipsum.,26713,https://picsum.photos/640/480
1056,1056,1056,Kepiting Bakau,Molestias sit possimus incidunt eaque inventore dolores quis.,27367,https://placekitten.com/640/480
1057,1057,1057,Udang Windu,Repudiandae nesciunt provident aperiam incidunt laboriosam eveniet.,33356,https://dummyimage.com/640x480
1058,1058,1058,Bandeng,Facilis quod pariatur cum doloribus vitae in quasi dicta perspiciatis nobis itaque animi.,19134,https://placekitten.com/640/480
1059,1059,1059,Makarel,Occaecati sed quod aliquam sequi fugit vel consectetur atque rem assumenda vel tempore in libero totam.,24464,https://picsum.photos/640/480
1060,1060,1060,Kepiting Bakau,Neque facere soluta rem incidunt quam assumenda tempora accusamus nostrum facilis consequuntur dolore non eius.,34007,https://dummyimage.com/640x480
1061,1061,1061,Kembung,Cum expedita at nostrum numquam blanditiis esse labore laborum.,23013,https://dummyimage.com/640x480
1062,1062,1062,Kepiting Bakau,Numquam nam occaecati fuga officia assumenda perferendis accusamus consectetur voluptatum non doloremque suscipit asperiores nemo.,22713,https://dummyimage.com/640x480
1063,1063,1063,Tongkol,Impedit vero sequi dicta qui expedita maiores quas voluptate eum.,22594,https://placekitten.com/640/480
1064,1064,1064,Salmon,Voluptas sapiente ex eius temporibus nobis aliquid ratione molestiae.,26637,https://picsum.photos/640/480
1065,1065,1065,Kepiting Bakau,Laborum doloremque ratione dolorum vitae earum sequi harum inventore maxime.,25909,https://picsum.photos/640/480
1066,1066,1066,Sotong,Itaque placeat ex facere nostrum ullam eaque tempora molestiae assumenda veritatis fuga magnam voluptates dolorum.,26909,https://dummyimage.com/640x480
1067,1067,1067,Sotong,Doloribus ducimus occaecati quibusdam quod ratione error.,21769,https://dummyimage.com/640x480
1068,1068,1068,Selar,Accusamus hic occaecati quaerat voluptate earum eaque tempore.,23099,https://placekitten.com/640/480
1069,1069,1069,Makarel,Sed possimus autem dolorem quae.,34139,https://placekitten.com/640/480
1070,1070,1070,Kembung,Cum vero incidunt beatae est fugiat necessitatibus repudiandae mollitia itaque perferendis cumque veniam.,31731,https://picsum.photos/640/480
1071,1071,1071,Udang Vaname,Aut voluptatem doloremque mollitia cum vero iusto voluptas ipsam necessitatibus cum eum.,22795,https://dummyimage.com/640x480
1072,1072,1072,Cumi-cumi,Libero amet accusantium ut at sequi nobis quos autem maxime quasi.,15923,https://picsum.photos/640/480
1073,1073,1073,Cumi-cumi,Reprehenderit expedita quisquam qui fugiat porro velit inventore assumenda omnis.,26156,https://dummyimage.com/640x480
1074,1074,1074,Layang,Eveniet quas aspernatur sapiente animi nobis ab repellat dolor totam distinctio molestias consectetur sunt cupiditate rerum minima iure.,26690,https://dummyimage.com/640x480
1075,1075,1075,Udang Windu,Quaerat consequatur velit magni doloribus expedita consequuntur.,20550,https://placekitten.com/640/480
1076,1076,1076,Sarden,Fuga praesentium excepturi doloremque explicabo sunt vitae omnis tenetur.,30909,https://placekitten.com/640/480
1077,1077,1077,Kakap Putih,Numquam repellendus consectetur sit exercitationem veniam.,29543,https://placekitten.com/640/480
1078,1078,1078,Teri,Soluta eum cumque praesentium voluptatum quidem asperiores in dolor.,21166,https://placekitten.com/640/480
1079,1079,1079,Bandeng,Asperiores sapiente eius porro sunt veritatis occaecati reiciendis.,23327,https://placekitten.com/640/480
1080,1080,1080,Kerapu,Eius nobis dolorem velit quos asperiores at nulla corporis cumque exercitationem facilis.,24157,https://picsum.photos/640/480
1081,1081,1081,Tongkol,Quisquam voluptate nesciunt voluptas dolore corporis harum quis error aperiam veritatis quidem saepe velit et vero.,15441,https://picsum.photos/640/480
1082,1082,1082,Udang Vaname,Rerum nobis cumque nesciunt earum impedit doloribus iure magnam soluta.,20310,https://dummyimage.com/640x480
1083,1083,1083,Selar,Modi in atque est cumque veniam temporibus consequuntur itaque.,30850,https://placekitten.com/640/480
1084,1084,1084,Makarel,Sit aliquam unde quod incidunt necessitatibus temporibus totam aspernatur tempora velit laboriosam sunt animi odit.,29413,https://placekitten.com/640/480
1085,1085,1085,Belanak,Excepturi repellendus quos amet animi commodi voluptate ipsum pariatur quaerat pariatur.,31777,https://picsum.photos/640/480
1086,1086,1086,Kepiting Bakau,Ab corporis facere eos sit explicabo quae dolorem incidunt vitae illo minus illum.,24145,https://picsum.photos/640/480
1087,1087,1087,Kakap Merah,Harum laborum culpa ut ipsa labore praesentium neque suscipit beatae.,16168,https://dummyimage.com/640x480
1088,1088,1088,Tongkol,Numquam tempore animi qui adipisci suscipit voluptas quas dolor officia quia et praesentium.,24594,https://dummyimage.com/640x480
1089,1089,1089,Udang Vaname,Commodi harum vero unde quo quae eos eligendi.,26033,https://dummyimage.com/640x480
1090,1090,1090,Baronang,Nesciunt incidunt id voluptatibus quo eligendi itaque.,21926,https://dummyimage.com/640x480
1091,1091,1091,Belanak,Quo quis molestias consectetur facilis ab excepturi.,33932,https://picsum.photos/640/480
1092,1092,1092,Tuna,Aliquam corrupti nisi commodi voluptatem dignissimos sit asperiores veritatis est quas.,26236,https://placekitten.com/640/480
1093,1093,1093,Cakalang,Debitis odio quo quibusdam repudiandae voluptatibus quisquam enim iure facere.,16459,https://dummyimage.com/640x480
1094,1094,1094,Makarel,Quisquam tempora voluptatum dolorum repellat repudiandae.,21345,https://placekitten.com/640/480
1095,1095,1095,Belanak,Ullam minima delectus beatae sed placeat fuga natus animi.,23103,https://picsum.photos/640/480
1096,1096,1096,Sotong,Ipsam eum ipsam provident laborum ratione reiciendis.,19313,https://placekitten.com/640/480
1097,1097,1097,Udang Windu,Earum eum consequatur unde itaque iste dolore facilis.,24753,https://dummyimage.com/640x480
1098,1098,1098,Kembung,Praesentium necessitatibus mollitia alias accusamus distinctio enim aspernatur vel non eum.,17849,https://picsum.photos/640/480
1099,1099,1099,Gurame,Porro sint sint voluptates aut debitis cum accusamus sunt.,26375,https://dummyimage.com/640x480
1100,1100,1100,Kakap Putih,Distinctio optio illum ipsam cupiditate maiores cumque quos.,25203,https://placekitten.com/640/480
1101,1101,1101,Udang Vaname,Voluptatem consectetur debitis molestias mollitia pariatur debitis.,21510,https://dummyimage.com/640x480
1102,1102,1102,Teri,Magnam deserunt occaecati deserunt at quibusdam nemo ratione officiis sed vel beatae vel fugit harum sunt.,18193,https://picsum.photos/640/480
1103,1103,1103,Bawal,Soluta voluptatum quam vitae assumenda voluptas illo sequi exercitationem excepturi.,21015,https://picsum.photos/640/480
1104,1104,1104,Patin,Adipisci eos cumque nesciunt et non deleniti iure quasi eius sed et.,24392,https://dummyimage.com/640x480
1105,1105,1105,Rajungan,Sint facilis aperiam voluptas delectus numquam commodi neque asperiores provident.,31793,https://placekitten.com/640/480
1106,1106,1106,Tongkol,Assumenda ab impedit ducimus debitis cupiditate doloribus eveniet cum sequi.,26640,https://placekitten.com/640/480
1107,1107,1107,Tuna,Mollitia fuga hic voluptatibus nisi enim.,19432,https://picsum.photos/640/480
1108,1108,1108,Makarel,Quis cum sit culpa totam dolorum ducimus esse incidunt quod maiores.,22582,https://dummyimage.com/640x480
1109,1109,1109,Nila,Facilis dolorem rerum qui nesciunt eum et a sit.,27750,https://dummyimage.com/640x480
1110,1110,1110,Teri,Distinctio ut esse nesciunt rem dicta repellat illo.,30186,https://dummyimage.com/640x480
1111,1111,1111,Baronang,Reprehenderit dolore omnis eveniet consequuntur sapiente illum fugit delectus dolor esse recusandae.,19345,https://placekitten.com/640/480
1112,1112,1112,Selar,Dolor consequuntur consectetur numquam nisi saepe voluptas molestiae repellendus.,23736,https://dummyimage.com/640x480
1113,1113,1113,Udang Vaname,Omnis nulla accusamus voluptate architecto expedita assumenda maxime dolore.,19031,https://placekitten.com/640/480
1114,1114,1114,Tuna,Maxime facilis quisquam distinctio deserunt eveniet.,28630,https://dummyimage.com/640x480
1115,1115,1115,Kakap Merah,Et consequatur eius cum cupiditate nihil repellat accusamus temporibus non vero distinctio.,18347,https://placekitten.com/640/480
1116,1116,1116,Kepiting Bakau,Repellat itaque vel dignissimos ipsam sed architecto illum alias numquam tenetur hic quibusdam.,18474,https://picsum.photos/640/480
1117,1117,1117,Tongkol,Corrupti alias quasi corrupti eligendi excepturi odit minima perferendis aliquid iste modi ex nemo asperiores.,18793,https://picsum.photos/640/480
1118,1118,1118,Teri,Modi optio fugit ipsum repellendus laudantium et rerum nemo.,31339,https://dummyimage.com/640x480
1119,1119,1119,Kakap Putih,Quod facilis sapiente culpa hic tenetur quasi fugit exercitationem praesentium ab neque fugit non non ullam facilis exercitationem esse.,29176,https://placekitten.com/640/480
1120,1120,1120,Gurame,Quidem minima sint inventore repellendus laborum cumque.,19623,https://dummyimage.com/640x480
1121,1121,1121,Kerapu,Enim rerum officiis nihil quam officiis odio distinctio nemo.,21466,https://placekitten.com/640/480
1122,1122,1122,Patin,Natus illo similique voluptas doloribus tempore deserunt a vel accusantium.,19962,https://dummyimage.com/640x480
1123,1123,1123,Nila,Eaque architecto aliquam quas unde.,26143,https://placekitten.com/640/480
1124,1124,1124,Gurame,Cupiditate illo eaque repudiandae id nobis atque optio asperiores necessitatibus doloremque delectus aliquam eius.,31976,https://dummyimage.com/640x480
1125,1125,1125,Teri,Eius ipsam officiis debitis dolore ratione nesciunt perspiciatis soluta blanditiis libero a.,26630,https://dummyimage.com/640x480
1126,1126,1126,Rajungan,Quis eligendi porro tempore corrupti delectus doloremque voluptates officia eum voluptate omnis possimus quos sequi aliquam.,27403,https://placekitten.com/640/480
1127,1127,1127,Bandeng,Excepturi cum itaque iusto a ipsa a ipsa.,15252,https://dummyimage.com/640x480
1128,1128,1128,Rajungan,Repellat impedit provident vitae voluptatum eius tenetur.,25553,https://placekitten.com/640/480
1129,1129,1129,Udang Windu,Veniam vel hic similique ab error deserunt quos.,26894,https://picsum.photos/640/480
1130,1130,1130,Layang,Praesentium eveniet aliquam voluptates magni dolorum architecto esse.,25093,https://dummyimage.com/640x480
1131,1131,1131,Sarden,Dignissimos vitae nisi odio distinctio hic voluptatem.,16494,https://dummyimage.com/640x480
1132,1132,1132,Bandeng,Voluptatibus assumenda laborum animi.,19938,https://placekitten.com/640/480
1133,1133,1133,Bandeng,Aperiam quos dolor neque maiores ad quis nam numquam cumque ea vel.,24095,https://picsum.photos/640/480
1134,1134,1134,Kerapu,Cum fugit ipsam sint alias aliquam ipsam at non.,18897,https://picsum.photos/640/480
1135,1135,1135,Teri,Quibusdam eaque explicabo aut iste officia soluta ducimus vel sapiente a sint nam placeat molestias quis.,15961,https://dummyimage.com/640x480
1136,1136,1136,Tuna,Sint dolorem ullam consequatur perspiciatis perferendis maxime quae dicta eaque.,34262,https://dummyimage.com/640x480
1137,1137,1137,Kerapu,Sequi natus provident ex cum tenetur pariatur omnis quisquam.,19190,https://dummyimage.com/640x480
1138,1138,1138,Kembung,Repellendus iure rem rerum laudantium fuga consequatur commodi nihil.,21144,https://placekitten.com/640/480
1139,1139,1139,Sarden,Molestias harum ea natus aperiam harum quo vero assumenda quibusdam non consequuntur ea.,19570,https://picsum.photos/640/480
1140,1140,1140,Rajungan,Quam provident hic placeat consectetur occaecati praesentium sequi ullam necessitatibus hic cumque recusandae occaecati laudantium eum provident repellat.,20118,https://dummyimage.com/640x480
1141,1141,1141,Salmon,Veritatis ab inventore sed facere dicta ipsa assumenda nostrum inventore animi reprehenderit ratione totam corporis consequuntur suscipit aliquam nostrum.,33182,https://dummyimage.com/640x480
1142,1142,1142,Kakap Putih,Error cum repudiandae fugiat nobis dolores quo distinctio assumenda cupiditate provident mollitia sint ut accusantium.,16666,https://dummyimage.com/640x480
1143,1143,1143,Patin,Et voluptates officiis error nostrum cumque consequuntur quis autem inventore molestias.,18100,https://picsum.photos/640/480
1144,1144,1144,Sarden,Exercitationem quos eius aut rerum laudantium tempore voluptas nam explicabo eos.,16566,https://placekitten.com/640/480
1145,1145,1145,Selar,Pariatur harum esse voluptatum aut fugit rem ipsum deserunt error iure excepturi placeat quo tenetur voluptatum vero enim.,19373,https://picsum.photos/640/480
1146,1146,1146,Selar,Asperiores sint ex nobis qui blanditiis repellat explicabo fugiat maiores.,22856,https://picsum.photos/640/480
1147,1147,1147,Kepiting Bakau,Ex quis non doloribus sit commodi eaque praesentium officiis impedit voluptate velit odio id.,19599,https://dummyimage.com/640x480
1148,1148,1148,Belanak,Voluptatibus delectus veniam eaque voluptates magnam id eligendi nam.,16694,https://picsum.photos/640/480
1149,1149,1149,Layang,Impedit id beatae necessitatibus eum nesciunt.,19150,https://dummyimage.com/640x480
1150,1150,1150,Kembung,Sapiente est dolorem dolores sapiente mollitia rem doloribus quo.,20332,https://placekitten.com/640/480
1151,1151,1151,Bawal,Reiciendis autem impedit quibusdam commodi voluptates error.,15555,https://dummyimage.com/640x480
1152,1152,1152,Udang Windu,Error ipsam assumenda rem culpa amet quidem vero modi.,32478,https://picsum.photos/640/480
1153,1153,1153,Kembung,Ipsum corporis vel similique error itaque amet nam tempora nesciunt occaecati ab recusandae laboriosam.,26398,https://placekitten.com/640/480
1154,1154,1154,Rajungan,Dolores impedit labore facilis quidem odio dolorum beatae maxime adipisci maxime voluptatem consectetur neque.,16647,https://dummyimage.com/640x480
1155,1155,1155,Udang Vaname,Quaerat itaque illum sequi placeat quo nam cupiditate omnis quam nesciunt harum inventore magnam est velit incidunt dolorum consectetur a.,24739,https://dummyimage.com/640x480
1156,1156,1156,Rajungan,Dolor itaque reprehenderit vero illo laboriosam eius nisi repellat deserunt porro corrupti soluta vel facere alias.,16281,https://dummyimage.com/640x480
1157,1157,1157,Sotong,Expedita repudiandae sunt cupiditate officiis alias perspiciatis possimus quas sequi repellat deserunt.,20911,https://picsum.photos/640/480
1158,1158,1158,Kerapu,Vel ex cumque aliquid distinctio molestias accusamus aliquam repudiandae harum.,22333,https://picsum.photos/640/480
1159,1159,1159,Salmon,Eligendi consequuntur est culpa atque qui quo.,15279,https://dummyimage.com/640x480
1160,1160,1160,Belanak,Facere quasi eligendi culpa saepe assumenda sed porro aliquam quos ea dignissimos.,26167,https://picsum.photos/640/480
1161,1161,1161,Patin,Reprehenderit cupiditate ut aspernatur minus possimus laudantium doloremque repellat maxime voluptas illo.,27533,https://placekitten.com/640/480
1162,1162,1162,Belanak,Atque laudantium consectetur pariatur dignissimos autem aspernatur nobis odit voluptatibus.,30589,https://placekitten.com/640/480
1163,1163,1163,Gurame,Veniam illum amet nam odit reiciendis.,33707,https://placekitten.com/640/480
1164,1164,1164,Bawal,Ipsum voluptatum aperiam assumenda autem voluptatibus modi tempora illum harum ad cumque.,20159,https://dummyimage.com/640x480
1165,1165,1165,Kerapu,Animi asperiores temporibus unde porro voluptatum voluptate eveniet quos voluptates esse.,22479,https://picsum.photos/640/480
1166,1166,1166,Teri,Dignissimos nihil porro recusandae corrupti vitae consequatur commodi accusantium ipsam itaque.,18581,https://placekitten.com/640/480
1167,1167,1167,Sotong,Deserunt saepe sed facilis nostrum quibusdam pariatur itaque quo reiciendis.,21456,https://dummyimage.com/640x480
1168,1168,1168,Cumi-cumi,Pariatur quia ea iure in dolorem harum optio autem veritatis cum ipsa occaecati corporis nostrum quia et.,23952,https://placekitten.com/640/480
1169,1169,1169,Cakalang,Dignissimos magnam eligendi impedit ad deleniti numquam quisquam non cumque repellendus eos accusamus.,24155,https://dummyimage.com/640x480
1170,1170,1170,Kakap Putih,Nihil officia voluptates aliquam perspiciatis sequi itaque porro occaecati aliquam temporibus.,26648,https://placekitten.com/640/480
1171,1171,1171,Teri,Quis eligendi praesentium dolores ex delectus qui at.,17687,https://placekitten.com/640/480
1172,1172,1172,Kakap Merah,Perferendis cum natus nostrum voluptatem recusandae amet ex quidem.,27014,https://dummyimage.com/640x480
1173,1173,1173,Salmon,Modi modi culpa tempora vero fugit doloremque omnis.,34634,https://picsum.photos/640/480
1174,1174,1174,Cumi-cumi,Labore totam suscipit provident dicta nobis nemo quam optio similique natus sed.,27430,https://dummyimage.com/640x480
1175,1175,1175,Sarden,Dignissimos quae ullam labore a sequi nihil temporibus molestiae tempore voluptates voluptates atque provident beatae.,29710,https://picsum.photos/640/480
1176,1176,1176,Bawal,Dolor id reprehenderit quas iusto accusamus quae quisquam.,33533,https://dummyimage.com/640x480
1177,1177,1177,Teri,Occaecati ipsum possimus ullam architecto unde sapiente temporibus porro.,19453,https://dummyimage.com/640x480
1178,1178,1178,Bandeng,Nemo odio totam odit ea voluptatum cumque dicta maxime earum laboriosam vero at optio rem esse laboriosam.,18331,https://picsum.photos/640/480
1179,1179,1179,Gurame,Magni quia a eos possimus ducimus quisquam repudiandae.,18164,https://picsum.photos/640/480
1180,1180,1180,Salmon,Numquam architecto fuga iste nam tempore itaque velit eveniet itaque.,20015,https://placekitten.com/640/480
1181,1181,1181,Kerapu,Quos alias quas a quis maiores earum nostrum quae veniam veritatis consequatur doloribus voluptate qui vel.,34280,https://placekitten.com/640/480
1182,1182,1182,Sarden,Minima quod autem quam asperiores molestias a aspernatur modi.,16332,https://dummyimage.com/640x480
1183,1183,1183,Kakap Merah,Voluptas officiis saepe maiores incidunt nobis a assumenda vitae dolore quos illum.,23729,https://placekitten.com/640/480
1184,1184,1184,Salmon,Voluptatibus officiis magni quia similique voluptatem molestias aspernatur temporibus eius deserunt iure saepe cum cumque in suscipit natus.,20174,https://dummyimage.com/640x480
1185,1185,1185,Sarden,Iste repudiandae mollitia soluta ea harum laboriosam consectetur ducimus quis molestiae hic eaque soluta nesciunt sunt nulla.,23743,https://dummyimage.com/640x480
1186,1186,1186,Belanak,Cupiditate ipsum velit perferendis labore eos quidem suscipit quos molestias maiores.,33368,https://placekitten.com/640/480
1187,1187,1187,Udang Windu,Voluptates quasi occaecati et id minus fuga ipsam facere laudantium fuga quis delectus voluptatem eaque dolore eveniet.,21295,https://dummyimage.com/640x480
1188,1188,1188,Rajungan,Sint vel architecto omnis dolore alias.,29668,https://dummyimage.com/640x480
1189,1189,1189,Selar,Rerum non harum voluptatibus animi quam quod nam quis.,18892,https://picsum.photos/640/480
1190,1190,1190,Cakalang,Blanditiis dolor voluptatibus accusamus animi quod ratione iure ullam fuga accusamus harum.,16291,https://placekitten.com/640/480
1191,1191,1191,Kembung,Sunt assumenda perspiciatis odit odio maxime sequi.,26552,https://placekitten.com/640/480
1192,1192,1192,Kerapu,Nihil quaerat deserunt cum culpa reprehenderit officia quas.,15384,https://placekitten.com/640/480
1193,1193,1193,Patin,Iusto minus tenetur cumque quaerat excepturi accusantium ipsam autem soluta ipsam aspernatur aspernatur iure.,22184,https://picsum.photos/640/480
1194,1194,1194,Kembung,Cum veniam est nulla sapiente fugit ipsam ad hic non ex labore.,19007,https://picsum.photos/640/480
1195,1195,1195,Sotong,Nostrum quidem dolore architecto tempora sit cumque ipsa voluptatibus.,18244,https://dummyimage.com/640x480
1196,1196,1196,Kakap Merah,Quaerat rem commodi dicta est distinctio.,33644,https://picsum.photos/640/480
1197,1197,1197,Kakap Putih,Adipisci architecto itaque pariatur provident perspiciatis soluta aliquam in enim quo tempora.,32565,https://dummyimage.com/640x480
1198,1198,1198,Udang Vaname,Odit quibusdam eum nihil molestiae aspernatur ratione in omnis aperiam ullam consequatur illum hic officia hic fuga.,18013,https://dummyimage.com/640x480
1199,1199,1199,Nila,Nihil dolor aut ipsa et quam perspiciatis ratione commodi optio quasi.,21386,https://picsum.photos/640/480
1200,1200,1200,Makarel,Ad voluptatum non possimus quaerat sapiente possimus nisi animi praesentium.,26273,https://dummyimage.com/640x480
1201,1201,1201,Cakalang,Id quam autem doloribus temporibus rerum optio tenetur inventore sapiente.,28727,https://picsum.photos/640/480
1202,1202,1202,Sotong,Labore porro id sequi tempora occaecati placeat deleniti unde.,16722,https://placekitten.com/640/480
1203,1203,1203,Lele,Voluptate eum nobis ducimus harum rem unde veritatis nemo odit neque.,29288,https://picsum.photos/640/480
1204,1204,1204,Bawal,Vel quae assumenda earum maxime ab perspiciatis blanditiis quas suscipit omnis laboriosam ea earum quas similique.,25278,https://placekitten.com/640/480
1205,1205,1205,Tongkol,Optio molestiae laborum nesciunt eligendi nostrum necessitatibus praesentium delectus porro minus minima.,17805,https://picsum.photos/640/480
1206,1206,1206,Rajungan,Sed sunt earum nihil nisi dolor veritatis distinctio officiis.,17312,https://dummyimage.com/640x480
1207,1207,1207,Selar,Alias dignissimos magni voluptatibus consequuntur dignissimos soluta laudantium dolor assumenda tenetur ea in quaerat magni cupiditate commodi.,17174,https://placekitten.com/640/480
1208,1208,1208,Makarel,Officia magni fuga reprehenderit earum sequi error occaecati iure.,24986,https://picsum.photos/640/480
1209,1209,1209,Kepiting Bakau,Sapiente tenetur quo aut laboriosam repellendus aliquid iure ducimus.,27838,https://placekitten.com/640/480
1210,1210,1210,Kembung,Saepe saepe aut perferendis minus autem vero labore sunt amet a facere distinctio totam minima tenetur laudantium aut.,22680,https://picsum.photos/640/480
1211,1211,1211,Baronang,Voluptatibus quod suscipit necessitatibus aperiam quam ipsum ducimus accusantium temporibus.,25506,https://placekitten.com/640/480
1212,1212,1212,Belanak,A a soluta assumenda quos quod.,30459,https://dummyimage.com/640x480
1213,1213,1213,Tongkol,Vitae ducimus consequuntur cumque tempore nihil ipsam fuga libero illo nostrum quidem quos placeat doloremque hic excepturi velit omnis.,33261,https://dummyimage.com/640x480
1214,1214,1214,Kerapu,Esse dolore hic ab beatae repudiandae.,28909,https://dummyimage.com/640x480
1215,1215,1215,Patin,Placeat repellendus dolorum recusandae modi atque exercitationem illo minima iusto fuga ad in.,30910,https://dummyimage.com/640x480
1216,1216,1216,Baronang,Rem necessitatibus tempore debitis similique provident dolorum commodi modi nemo fugit mollitia.,28596,https://placekitten.com/640/480
1217,1217,1217,Salmon,Neque tenetur animi molestias dolor reiciendis porro quisquam aliquid rem tempore.,32447,https://picsum.photos/640/480
1218,1218,1218,Patin,Eveniet eligendi inventore eum fugiat necessitatibus neque sunt in suscipit.,31688,https://placekitten.com/640/480
1219,1219,1219,Makarel,Nostrum tempore ab similique voluptatibus illum illum veritatis minima quis architecto alias natus doloremque.,32193,https://dummyimage.com/640x480
1220,1220,1220,Tongkol,Commodi ullam aperiam exercitationem ab ut sed distinctio esse soluta nisi.,24682,https://picsum.photos/640/480
