id,weight
2998,227
2999,186
3000,102
3001,266
3002,146
3003,158
3004,282
3005,135
3006,146
3007,125
3008,242
3009,282
3010,259
3011,154
3012,286
3013,209
3014,237
3015,246
3016,216
3017,203
3018,282
3019,146
3020,277
3021,183
3022,102
3023,136
3024,227
3025,300
3026,261
3027,132
3028,278
3029,215
3030,234
3031,109
3032,156
3033,225
3034,103
3035,152
3036,203
3037,258
3038,214
3039,124
3040,299
3041,243
3042,232
3043,241
3044,232
3045,160
3046,151
3047,271
3048,234
3049,265
3050,122
3051,267
3052,183
3053,194
3054,121
3055,180
3056,290
3057,199
3058,175
3059,239
3060,198
3061,139
3062,112
3063,292
3064,294
3065,112
3066,179
3067,238
3068,296
3069,158
3070,227
3071,199
3072,222
3073,212
3074,274
3075,215
3076,267
3077,259
3078,212
3079,158
3080,183
3081,116
3082,132
3083,297
3084,160
3085,273
3086,206
3087,186
3088,208
3089,174
3090,295
3091,227
3092,162
3093,177
3094,186
3095,146
3096,118
3097,219
3098,251
3099,106
3100,188
3101,164
3102,210
3103,194
3104,229
3105,198
3106,258
3107,105
3108,264
3109,245
3110,223
3111,267
3112,156
3113,213
3114,136
3115,118
3116,252
3117,135
3118,285
3119,109
3120,268
3121,102
3122,150
3123,111
3124,194
3125,132
3126,237
3127,246
3128,262
3129,234
3130,249
3131,202
3132,181
3133,225
3134,163
3135,162
3136,104
3137,139
3138,170
3139,229
3140,166
3141,227
3142,146
3143,127
3144,249
3145,214
3146,224
3147,246
3148,192
3149,291
3150,177
3151,259
3152,104
3153,199
3154,223
3155,157
3156,205
3157,255
3158,282
3159,103
3160,200
3161,263
3162,184
3163,247
3164,207
3165,188
3166,249
3167,139
3168,220
3169,225
3170,231
3171,239
3172,167
3173,207
3174,296
3175,204
3176,188
3177,269
3178,124
3179,217
3180,181
3181,195
3182,216
3183,256
3184,150
3185,239
3186,289
3187,235
3188,284
3189,110
3190,269
3191,192
3192,176
3193,295
3194,282
3195,114
3196,175
3197,158
3198,124
3199,283
3200,132
3201,100
3202,292
3203,185
3204,139
3205,210
3206,291
3207,245
3208,162
3209,222
3210,195
3211,293
3212,285
3213,140
3214,192
3215,148
3216,246
3217,187
3218,109
3219,156
3220,244
3221,251
3222,274
3223,176
3224,184
3225,100
3226,101
3227,142
3228,296
3229,188
3230,286
3231,200
3232,111
3233,156
3234,108
3235,278
3236,141
3237,274
3238,251
3239,289
3240,219
3241,288
3242,270
3243,263
3244,187
3245,100
3246,246
3247,189
3248,293
3249,220
3250,228
3251,207
3252,169
3253,197
3254,147
3255,116
3256,109
3257,243
3258,278
3259,255
3260,289
3261,237
3262,133
3263,176
3264,204
3265,281
3266,243
3267,213
3268,225
3269,213
3270,136
3271,178
3272,294
3273,213
3274,136
3275,241
3276,288
3277,139
3278,238
3279,267
3280,158
3281,280
3282,171
3283,135
3284,265
3285,166
3286,260
3287,189
3288,131
3289,156
3290,115
3291,278
3292,247
3293,179
3294,140
3295,126
3296,260
3297,202
3298,183
3299,212
3300,264
3301,295
3302,235
3303,122
3304,243
3305,106
3306,136
3307,268
3308,155
3309,110
3310,250
3311,237
3312,265
3313,121
3314,284
3315,145
3316,291
3317,195
3318,170
3319,244
3320,280
3321,290
3322,291
3323,204
3324,139
3325,294
3326,255
3327,253
3328,235
3329,292
3330,158
3331,297
3332,154
3333,271
3334,109
3335,221
3336,234
3337,104
3338,222
3339,244
3340,111
3341,115
3342,248
3343,260
3344,232
3345,160
3346,139
3347,127
3348,153
3349,295
3350,280
3351,243
3352,213
3353,254
3354,145
3355,123
3356,111
3357,261
3358,149
3359,193
3360,196
3361,240
3362,290
3363,181
3364,291
3365,153
3366,125
3367,245
3368,220
3369,264
3370,254
3371,168
3372,165
3373,135
3374,262
3375,155
3376,238
3377,113
3378,238
3379,144
3380,134
3381,173
3382,287
3383,277
3384,240
3385,228
3386,126
3387,219
3388,110
3389,105
3390,197
3391,177
3392,159
3393,260
3394,168
3395,262
3396,231
3397,253
3398,266
3399,268
3400,119
3401,266
3402,140
3403,216
3404,165
3405,187
3406,270
3407,272
3408,262
3409,221
3410,164
3411,131
3412,139
3413,149
3414,174
3415,148
3416,242
3417,206
3418,144
3419,265
3420,230
3421,138
3422,297
3423,283
3424,101
3425,221
3426,298
3427,129
3428,173
3429,212
3430,220
3431,110
3432,209
3433,250
3434,155
3435,148
3436,157
3437,170
3438,297
3439,133
3440,296
3441,262
3442,109
3443,287
3444,250
3445,260
3446,294
3447,182
3448,194
3449,282
3450,208
3451,122
3452,234
3453,135
3454,295
3455,247
3456,205
3457,125
3458,231
3459,300
3460,150
3461,232
3462,144
3463,282
3464,200
3465,270
3466,182
3467,123
3468,236
3469,276
3470,241
3471,159
3472,240
3473,239
3474,251
3475,161
3476,154
3477,151
3478,152
3479,224
3480,223
3481,269
3482,179
3483,282
3484,299
3485,197
3486,251
3487,299
3488,102
3489,235
3490,255
3491,292
3492,187
3493,190
3494,253
3495,284
3496,163
3497,292
3498,291
3499,269
3500,281
3501,213
3502,268
3503,297
3504,250
3505,240
3506,183
3507,180
3508,217
3509,294
3510,273
3511,184
3512,129
3513,170
3514,104
3515,171
3516,207
3517,227
3518,136
3519,190
3520,126
3521,250
3522,142
3523,171
3524,150
3525,129
3526,239
3527,300
3528,273
3529,246
3530,103
3531,207
3532,214
3533,197
3534,272
3535,180
3536,120
3537,240
3538,272
3539,158
3540,155
3541,251
3542,134
3543,145
3544,147
3545,106
3546,126
3547,174
3548,265
3549,263
3550,231
3551,227
3552,294
3553,101
3554,288
3555,268
3556,112
3557,186
3558,260
3559,263
3560,268
3561,131
3562,146
3563,233
3564,175
3565,165
3566,293
3567,238
3568,246
3569,193
3570,299
3571,297
3572,202
3573,118
3574,149
3575,164
3576,151
3577,111
3578,257
3579,239
3580,244
3581,165
3582,231
3583,203
3584,258
3585,129
3586,197
3587,192
3588,138
3589,277
3590,260
3591,237
3592,249
3593,132
3594,193
3595,145
3596,270
3597,206
3598,140
3599,176
3600,219
3601,216
3602,278
3603,246
3604,216
3605,220
3606,279
3607,230
3608,168
3609,105
3610,200
3611,241
3612,200
3613,207
3614,219
3615,231
3616,208
3617,213
3618,172
3619,272
3620,278
3621,159
3622,134
3623,284
3624,248
3625,275
3626,232
3627,120
3628,273
3629,114
3630,152
3631,186
3632,188
3633,105
3634,185
3635,215
3636,148
3637,259
3638,274
3639,202
3640,171
3641,270
3642,217
3643,111
3644,276
3645,110
3646,296
3647,247
3648,296
3649,182
3650,106
3651,176
3652,211
3653,107
3654,149
3655,296
3656,208
3657,210
3658,127
3659,293
3660,188
3661,103
3662,144
3663,172
3664,204
3665,142
3666,228
3667,263
3668,294
3669,115
3670,189
3671,280
3672,277
3673,118
3674,189
3675,288
3676,219
3677,253
3678,283
3679,133
3680,280
3681,282
3682,182
3683,100
3684,101
3685,298
3686,275
3687,291
3688,172
3689,220
3690,242
3691,190
3692,189
3693,257
3694,150
3695,167
3696,240
3697,115
3698,196
3699,249
3700,164
3701,246
3702,147
3703,226
3704,162
3705,246
3706,229
3707,247
3708,295
3709,256
3710,266
3711,104
3712,180
3713,227
3714,274
3715,166
3716,141
3717,185
3718,110
3719,216
3720,266
3721,193
3722,107
3723,141
3724,191
3725,111
3726,287
3727,298
3728,114
3729,117
3730,203
3731,282
3732,251
3733,259
3734,152
3735,168
3736,155
3737,263
3738,287
3739,256
3740,143
3741,221
3742,166
3743,143
3744,245
3745,132
3746,294
3747,161
3748,204
3749,127
3750,212
3751,186
3752,190
3753,173
3754,187
3755,256
3756,240
3757,249
3758,101
3759,267
3760,207
3761,106
3762,196
3763,148
3764,207
3765,142
3766,264
3767,106
3768,137
3769,212
3770,184
3771,190
3772,181
3773,187
3774,161
3775,177
3776,178
3777,174
3778,259
3779,137
3780,104
3781,145
3782,202
3783,186
3784,117
3785,120
3786,214
3787,135
3788,102
3789,125
3790,247
3791,165
3792,199
3793,122
3794,252
3795,269
3796,180
3797,298
3798,150
3799,218
3800,223
3801,269
3802,231
3803,282
3804,141
3805,226
3806,205
3807,279
3808,149
3809,133
3810,200
3811,198
3812,200
3813,180
3814,227
3815,160
3816,139
3817,112
3818,100
3819,102
3820,252
3821,181
3822,236
3823,138
3824,184
3825,261
3826,189
3827,215
3828,154
3829,131
3830,241
3831,153
3832,251
3833,295
3834,156
3835,194
3836,243
3837,273
3838,265
3839,173
3840,234
3841,148
3842,199
3843,262
3844,246
3845,232
3846,166
3847,265
3848,228
3849,196
3850,197
3851,234
3852,295
3853,187
3854,100
3855,275
3856,251
3857,151
3858,101
3859,150
3860,224
3861,225
3862,244
3863,195
3864,294
3865,194
3866,164
3867,300
3868,134
3869,136
3870,137
3871,220
3872,148
3873,106
3874,181
3875,214
3876,176
3877,196
3878,184
3879,123
3880,199
3881,232
3882,131
3883,276
3884,292
3885,157
3886,133
3887,274
3888,245
3889,123
3890,267
3891,113
3892,226
3893,250
3894,143
3895,178
3896,103
3897,228
3898,243
3899,210
3900,114
3901,148
3902,253
3903,152
3904,261
3905,119
3906,194
3907,156
3908,233
3909,198
3910,278
3911,139
3912,132
3913,244
3914,298
3915,124
3916,277
3917,258
3918,297
3919,118
3920,138
3921,178
3922,256
3923,145
3924,259
3925,127
3926,277
3927,217
3928,146
3929,118
3930,170
3931,115
3932,170
3933,103
3934,287
3935,259
3936,178
3937,194
3938,277
3939,135
3940,177
3941,256
3942,136
3943,236
3944,298
3945,218
3946,100
3947,183
3948,126
3949,153
3950,142
3951,205
3952,137
3953,181
3954,204
3955,139
3956,207
3957,206
3958,181
3959,179
3960,123
3961,193
3962,124
3963,240
3964,264
3965,255
3966,229
3967,140
3968,163
3969,252
3970,101
3971,175
3972,234
3973,264
3974,255
3975,161
3976,228
3977,172
3978,290
3979,231
3980,135
3981,205
3982,185
3983,267
3984,118
3985,271
3986,223
3987,156
3988,214
3989,144
3990,281
3991,299
3992,285
3993,216
3994,124
3995,280
3996,263
3997,138
3998,203
3999,237
4000,137
4001,284
4002,244
4003,127
4004,246
4005,269
4006,104
4007,150
4008,119
4009,202
4010,191
4011,262
4012,135
4013,195
4014,210
4015,185
4016,194
4017,274
4018,239
4019,201
4020,266
4021,211
4022,269
4023,265
4024,252
4025,124
4026,269
4027,146
4028,224
4029,198
4030,146
4031,151
4032,166
4033,191
4034,106
4035,209
4036,183
4037,168
4038,227
4039,100
4040,182
4041,274
4042,284
4043,154
4044,246
4045,273
4046,246
4047,229
4048,255
4049,166
4050,293
4051,275
4052,244
4053,222
4054,148
4055,119
4056,241
4057,199
4058,166
4059,289
4060,195
4061,278
4062,190
4063,131
4064,248
4065,299
4066,194
4067,125
4068,216
4069,133
4070,127
4071,174
4072,189
4073,135
4074,200
4075,192
4076,127
4077,107
4078,268
4079,125
4080,117
4081,214
4082,110
4083,163
4084,140
4085,239
4086,252
4087,263
4088,298
4089,260
4090,166
4091,261
4092,110
4093,103
4094,270
4095,124
4096,158
4097,134
4098,185
4099,162
4100,211
4101,178
4102,282
4103,239
4104,288
4105,202
4106,123
4107,267
4108,245
4109,122
4110,186
4111,188
4112,226
4113,163
4114,214
4115,158
4116,295
4117,277
4118,199
4119,233
4120,135
4121,208
4122,175
4123,202
4124,228
4125,257
4126,213
4127,162
4128,283
4129,170
4130,101
4131,298
4132,241
4133,151
4134,233
4135,117
4136,137
4137,188
4138,115
4139,263
4140,108
4141,203
4142,252
4143,208
4144,269
4145,127
4146,216
4147,176
4148,163
4149,287
4150,244
4151,233
4152,107
4153,287
4154,249
4155,270
4156,145
4157,261
4158,156
4159,235
4160,245
4161,118
4162,277
4163,178
4164,283
4165,119
4166,299
4167,290
4168,160
4169,183
4170,112
4171,170
4172,148
4173,189
4174,168
4175,157
4176,290
4177,290
4178,112
4179,241
4180,130
4181,218
4182,119
4183,285
4184,122
4185,235
4186,185
4187,158
4188,119
4189,219
4190,253
4191,197
4192,193
4193,207
4194,297
4195,118
4196,146
4197,192
4198,101
4199,159
4200,118
4201,105
4202,198
4203,139
4204,238
4205,248
4206,192
4207,171
4208,247
4209,101
4210,111
4211,287
4212,105
4213,146
4214,198
4215,285
4216,219
4217,270
4218,107
4219,213
4220,177
4221,104
4222,221
4223,272
4224,101
4225,114
4226,245
4227,116
4228,191
4229,254
4230,120
4231,293
4232,167
4233,296
4234,255
4235,130
4236,132
4237,155
4238,264
4239,164
4240,198
4241,186
4242,153
4243,153
4244,242
4245,284
4246,136
4247,125
4248,266
4249,109
4250,157
4251,263
4252,131
4253,207
4254,237
4255,147
4256,181
4257,136
4258,107
4259,128
4260,235
4261,216
4262,209
4263,205
4264,210
4265,181
4266,241
4267,136
4268,276
4269,186
4270,170
4271,262
4272,277
4273,155
4274,297
4275,170
4276,143
4277,256
4278,173
4279,160
4280,199
4281,103
4282,245
4283,266
4284,165
4285,203
4286,292
4287,213
4288,185
4289,259
4290,222
4291,184
4292,108
4293,224
4294,178
4295,272
4296,274
4297,120
4298,222
4299,263
4300,144
4301,256
4302,249
4303,242
4304,171
4305,244
4306,166
4307,252
4308,284
4309,272
4310,142
4311,194
4312,268
4313,278
4314,172
4315,105
4316,300
4317,255
4318,180
4319,214
4320,136
4321,170
4322,118
4323,209
4324,155
4325,294
4326,268
4327,291
4328,166
4329,223
4330,212
4331,254
4332,274
4333,236
4334,240
4335,250
4336,106
4337,220
4338,299
4339,287
4340,258
4341,267
4342,229
4343,227
4344,236
4345,117
4346,126
4347,237
4348,177
4349,284
4350,208
4351,157
4352,139
4353,285
4354,277
4355,222
4356,265
4357,248
4358,292
4359,269
4360,154
4361,275
4362,291
4363,125
4364,270
4365,205
4366,146
4367,129
4368,276
4369,157
4370,282
4371,279
4372,249
4373,242
4374,278
4375,273
4376,105
4377,226
4378,150
4379,195
4380,167
4381,294
4382,226
4383,227
4384,118
4385,168
4386,116
4387,177
4388,273
4389,269
4390,265
4391,283
4392,100
4393,113
4394,149
4395,216
4396,228
4397,174
4398,176
4399,237
4400,198
4401,237
4402,178
4403,242
4404,295
4405,220
4406,157
4407,299
4408,171
4409,267
4410,147
4411,284
4412,198
4413,203
4414,111
4415,215
4416,247
4417,112
4418,100
4419,221
4420,168
4421,141
4422,145
4423,124
4424,161
4425,170
4426,210
4427,110
4428,183
4429,256
4430,278
4431,112
4432,234
4433,269
4434,275
4435,219
4436,207
4437,160
4438,165
4439,227
4440,236
4441,231
4442,239
4443,133
4444,270
4445,231
4446,144
4447,243
4448,196
4449,286
4450,110
4451,120
4452,160
4453,271
4454,179
4455,227
4456,129
4457,261
4458,130
4459,184
4460,290
4461,135
4462,209
4463,112
4464,271
4465,254
4466,248
4467,214
4468,140
4469,243
4470,286
4471,277
4472,144
4473,238
4474,255
4475,253
4476,262
4477,230
4478,168
4479,113
4480,275
4481,229
4482,138
4483,138
4484,148
4485,130
4486,278
4487,109
4488,189
4489,236
4490,188
4491,149
4492,108
4493,295
4494,171
4495,240
4496,184
4497,196
4498,225
4499,168
4500,217
4501,122
4502,223
4503,284
4504,138
4505,182
4506,195
4507,172
4508,274
4509,261
4510,264
4511,244
4512,261
4513,227
4514,200
4515,256
4516,249
4517,251
4518,141
4519,109
4520,218
4521,162
4522,187
4523,103
4524,296
4525,116
4526,191
4527,276
4528,274
4529,189
4530,190
4531,148
4532,245
4533,174
4534,152
4535,278
4536,197
4537,149
4538,299
4539,190
4540,246
4541,207
4542,128
4543,172
4544,224
4545,279
4546,178
4547,229
4548,263
4549,194
4550,268
4551,117
4552,153
4553,156
4554,223
4555,258
4556,130
4557,242
4558,295
4559,264
4560,165
4561,252
4562,251
4563,133
4564,129
4565,204
4566,162
4567,185
4568,234
4569,284
4570,288
4571,103
4572,212
4573,185
4574,143
4575,167
4576,177
4577,106
4578,264
4579,123
4580,238
4581,144
4582,159
4583,150
4584,218
4585,124
4586,257
4587,116
4588,231
4589,174
4590,147
4591,101
4592,183
4593,184
4594,190
4595,116
4596,214
4597,225
4598,144
4599,268
4600,298
4601,275
4602,298
4603,276
4604,214
4605,198
4606,114
4607,224
4608,200
4609,275
4610,165
4611,173
4612,278
4613,169
4614,196
4615,127
4616,284
4617,253
4618,260
4619,121
4620,277
4621,197
4622,178
4623,239
4624,259
4625,239
4626,137
4627,109
4628,274
4629,157
4630,117
4631,199
4632,181
4633,218
4634,174
4635,192
4636,225
4637,124
4638,147
4639,147
4640,112
4641,126
4642,111
4643,135
4644,110
4645,105
4646,272
4647,115
4648,116
4649,214
4650,172
4651,209
4652,132
4653,204
4654,208
4655,102
4656,264
4657,236
4658,158
4659,155
4660,287
4661,185
4662,260
4663,187
4664,296
4665,274
4666,211
4667,133
4668,216
4669,143
4670,163
4671,280
4672,157
4673,156
4674,204
4675,167
4676,287
4677,233
4678,131
4679,273
4680,264
4681,278
4682,189
4683,268
4684,220
4685,293
4686,214
4687,122
4688,119
4689,186
4690,132
4691,141
4692,141
4693,197
4694,296
4695,109
4696,156
4697,195
4698,205
4699,132
4700,194
4701,281
4702,208
4703,130
4704,103
4705,187
4706,121
4707,166
4708,214
4709,134
4710,232
4711,132
4712,243
4713,126
4714,117
4715,208
4716,288
4717,273
4718,111
4719,169
4720,125
4721,277
4722,207
4723,165
4724,108
4725,252
4726,108
4727,297
4728,128
4729,276
4730,114
4731,202
4732,165
4733,167
4734,104
4735,114
4736,169
4737,292
4738,147
4739,254
4740,147
4741,216
4742,148
4743,226
4744,262
4745,127
4746,140
4747,134
4748,116
4749,132
4750,169
4751,223
4752,117
4753,112
4754,170
4755,108
4756,149
4757,266
4758,239
4759,147
4760,288
4761,271
4762,156
4763,122
4764,268
4765,188
4766,221
4767,151
4768,151
4769,241
4770,136
4771,145
4772,247
4773,171
4774,170
4775,214
4776,101
4777,124
4778,145
4779,122
4780,115
4781,186
4782,131
4783,131
4784,166
4785,273
4786,266
4787,260
4788,144
4789,134
4790,131
4791,291
4792,234
4793,257
4794,116
4795,206
4796,175
4797,275
4798,218
4799,236
4800,269
4801,138
4802,199
4803,197
4804,115
4805,247
4806,221
4807,297
4808,252
4809,217
4810,124
4811,111
4812,289
4813,293
4814,189
4815,238
4816,176
4817,144
4818,126
4819,146
4820,100
4821,187
4822,153
4823,179
4824,143
4825,216
4826,135
4827,265
4828,146
4829,196
4830,240
4831,297
4832,197
4833,159
4834,198
4835,125
4836,263
4837,241
4838,133
4839,130
4840,223
4841,176
4842,228
4843,116
4844,279
4845,246
4846,126
4847,286
4848,204
4849,230
4850,167
4851,145
4852,198
4853,250
4854,237
4855,295
4856,145
4857,169
4858,210
4859,226
4860,185
4861,263
4862,296
4863,245
4864,249
4865,297
4866,193
4867,250
4868,277
4869,273
4870,215
4871,295
4872,149
4873,209
4874,160
4875,155
4876,163
4877,229
4878,263
4879,222
4880,145
4881,221
4882,204
4883,190
4884,205
4885,165
4886,199
4887,213
4888,296
4889,111
4890,167
4891,154
4892,121
4893,235
4894,173
4895,263
4896,133
4897,205
4898,275
4899,159
4900,229
4901,186
4902,261
4903,164
4904,184
4905,225
4906,200
4907,211
4908,196
4909,182
4910,159
4911,163
4912,248
4913,258
4914,154
4915,216
4916,154
4917,201
4918,295
4919,137
4920,105
4921,175
4922,229
4923,116
4924,195
4925,101
4926,270
4927,192
4928,237
4929,231
4930,281
4931,176
4932,120
4933,191
4934,123
4935,257
4936,140
4937,118
4938,270
4939,235
4940,233
4941,136
4942,116
4943,146
4944,254
4945,106
4946,193
4947,287
4948,244
4949,146
4950,220
4951,180
4952,170
4953,257
4954,112
4955,134
4956,181
4957,299
4958,105
4959,165
4960,232
4961,219
4962,175
4963,202
4964,266
4965,273
4966,112
4967,215
4968,269
4969,260
4970,295
4971,276
4972,114
4973,108
4974,201
4975,175
4976,278
4977,127
4978,259
4979,248
4980,251
4981,217
4982,112
4983,170
4984,257
4985,117
4986,167
4987,236
4988,241
4989,180
4990,134
4991,214
4992,244
4993,271
4994,126
4995,236
4996,201
4997,216
4998,245
4999,300
5000,183
