id,id_seller,id_weight,name,description,price,photo_url
1713,1713,1713,Rajungan,Quas quo perferendis aliquid nulla expedita.,18156,https://placekitten.com/640/480
1714,1714,1714,Cumi-cumi,Dicta repudiandae nesciunt minima fugiat ducimus molestias.,32133,https://dummyimage.com/640x480
1715,1715,1715,Belanak,In cum rerum enim laboriosam magnam distinctio pariatur quia minima aliquam voluptate molestias.,32185,https://dummyimage.com/640x480
1716,1716,1716,Cumi-cumi,Rerum a commodi modi ad possimus beatae quam alias perferendis.,18745,https://picsum.photos/640/480
1717,1717,1717,Kepiting Bakau,Illum voluptas impedit impedit perspiciatis quisquam exercitationem.,22233,https://picsum.photos/640/480
1718,1718,1718,Tuna,Aliquid commodi qui laborum beatae laudantium molestias ullam dignissimos veritatis deleniti ipsa.,34518,https://placekitten.com/640/480
1719,1719,1719,Kerapu,Magnam dignissimos pariatur necessitatibus odio soluta.,15460,https://placekitten.com/640/480
1720,1720,1720,Belanak,Veritatis a doloribus nihil consectetur a soluta.,24018,https://placekitten.com/640/480
1721,1721,1721,Udang Vaname,Animi itaque ipsam commodi expedita unde asperiores qui sit provident deleniti asperiores in quo sapiente consequatur.,34809,https://picsum.photos/640/480
1722,1722,1722,Cumi-cumi,Atque consequatur repudiandae quia recusandae ducimus maxime praesentium.,17331,https://placekitten.com/640/480
1723,1723,1723,Makarel,Maxime labore earum sapiente sed libero cumque consectetur neque dolores natus mollitia in doloribus debitis assumenda possimus officia.,18857,https://picsum.photos/640/480
1724,1724,1724,Selar,Architecto aliquid explicabo inventore tempore necessitatibus error odio similique natus odit veritatis id eligendi molestiae.,31463,https://dummyimage.com/640x480
1725,1725,1725,Makarel,Magni laborum ducimus modi alias quas suscipit sunt suscipit facere earum aliquid ducimus.,24510,https://dummyimage.com/640x480
1726,1726,1726,Kepiting Bakau,Dolorem officiis repellat consectetur quo voluptates reiciendis aliquam cum deleniti illo ut eum assumenda suscipit beatae et.,18614,https://dummyimage.com/640x480
1727,1727,1727,Nila,Et id dicta maxime alias nemo temporibus autem earum voluptate veritatis quisquam.,17668,https://picsum.photos/640/480
1728,1728,1728,Udang Windu,Est maiores cum expedita repellendus reiciendis iusto soluta modi placeat.,29600,https://placekitten.com/640/480
1729,1729,1729,Kakap Putih,Aliquid voluptate molestias assumenda modi quae maiores omnis voluptas vero impedit.,18064,https://picsum.photos/640/480
1730,1730,1730,Gurame,Dignissimos quod saepe voluptas dolorum rem.,29475,https://picsum.photos/640/480
1731,1731,1731,Salmon,Error alias a repudiandae expedita necessitatibus voluptate eligendi quasi sed ut nostrum quis tempore dicta.,32760,https://picsum.photos/640/480
1732,1732,1732,Nila,Enim omnis id fugiat dolore animi provident labore.,26929,https://dummyimage.com/640x480
1733,1733,1733,Baronang,Consectetur ad nam nihil et repudiandae voluptates praesentium provident cum sapiente similique enim rem unde illum.,30649,https://placekitten.com/640/480
1734,1734,1734,Tongkol,Eum facilis sunt eum expedita ipsum.,31190,https://dummyimage.com/640x480
1735,1735,1735,Tuna,Ullam non cumque pariatur cumque sed laudantium nesciunt nihil aperiam omnis fuga.,31302,https://dummyimage.com/640x480
1736,1736,1736,Cakalang,Vero repudiandae at voluptate eaque debitis iste maxime facere illum repellat ab magni et deleniti.,18190,https://picsum.photos/640/480
1737,1737,1737,Tuna,Et cupiditate mollitia sed eos inventore corporis in voluptatum quod repellendus id nisi eum.,16829,https://picsum.photos/640/480
1738,1738,1738,Bawal,Quos amet nihil facilis veritatis fugiat fugiat quisquam dolorum.,24851,https://picsum.photos/640/480
1739,1739,1739,Kembung,Natus provident occaecati dicta commodi ut explicabo omnis exercitationem dolor asperiores expedita.,23378,https://dummyimage.com/640x480
1740,1740,1740,Udang Windu,Dolorum tempora rerum vitae deleniti quisquam fugiat repudiandae cumque.,31175,https://placekitten.com/640/480
1741,1741,1741,Udang Windu,Labore dolor ex fugiat cum eos accusantium perferendis minima recusandae eos molestiae recusandae eveniet enim omnis quod a eius.,24236,https://placekitten.com/640/480
1742,1742,1742,Gurame,Omnis dolor aliquam ea excepturi inventore commodi voluptas quae molestiae beatae sint.,25229,https://dummyimage.com/640x480
1743,1743,1743,Nila,Molestias quos quam vitae alias alias perspiciatis magni veniam eligendi explicabo culpa.,22798,https://dummyimage.com/640x480
1744,1744,1744,Kakap Putih,Culpa perferendis impedit quod placeat officiis rerum quidem.,31640,https://picsum.photos/640/480
1745,1745,1745,Sarden,Vitae libero maiores maiores provident perspiciatis iure minima ducimus.,15522,https://dummyimage.com/640x480
1746,1746,1746,Cakalang,Ipsum molestiae eos maxime placeat animi perspiciatis neque provident ea.,26988,https://picsum.photos/640/480
1747,1747,1747,Sarden,Dolores ratione at fugit repudiandae et error.,23747,https://dummyimage.com/640x480
1748,1748,1748,Kakap Putih,Nostrum iusto et molestiae esse perferendis veniam minus suscipit assumenda consequuntur modi molestiae eum enim dolorum.,29076,https://dummyimage.com/640x480
1749,1749,1749,Teri,Voluptatum labore in perferendis eius temporibus officiis dolores dicta hic dignissimos facere nemo.,19201,https://picsum.photos/640/480
1750,1750,1750,Udang Vaname,Debitis aspernatur officiis incidunt cumque aut quisquam.,29063,https://placekitten.com/640/480
1751,1751,1751,Sotong,Praesentium quae facere soluta commodi architecto.,24579,https://picsum.photos/640/480
1752,1752,1752,Belanak,Reiciendis minima est aliquid natus voluptates minus voluptates quas eum quod.,26081,https://dummyimage.com/640x480
1753,1753,1753,Tongkol,Temporibus eum ea consequatur doloribus earum fugiat necessitatibus sint minima atque.,18921,https://dummyimage.com/640x480
1754,1754,1754,Sarden,Ea totam fugit unde rem illum quo eum.,21192,https://picsum.photos/640/480
1755,1755,1755,Tongkol,Nam expedita quibusdam neque facilis repudiandae cumque veniam porro cumque porro quisquam itaque labore eius nisi dolorem iusto.,34550,https://placekitten.com/640/480
1756,1756,1756,Udang Vaname,Sequi neque unde dicta velit reiciendis voluptate corporis.,27380,https://placekitten.com/640/480
1757,1757,1757,Cakalang,Ipsam nam vero dolores necessitatibus autem cupiditate consequatur quibusdam odit quia repellendus.,16175,https://dummyimage.com/640x480
1758,1758,1758,Patin,Voluptas libero illo sapiente possimus pariatur molestiae.,21342,https://placekitten.com/640/480
1759,1759,1759,Kepiting Bakau,Necessitatibus quos voluptatum accusantium est esse architecto placeat tenetur excepturi.,18892,https://dummyimage.com/640x480
1760,1760,1760,Makarel,Nihil officia recusandae dolor incidunt sit laborum libero ut numquam in at.,24780,https://dummyimage.com/640x480
1761,1761,1761,Nila,Eaque ut porro blanditiis laborum ab natus vel eum minima laboriosam amet nostrum vel corporis.,27197,https://picsum.photos/640/480
1762,1762,1762,Tongkol,Sed non ea harum doloribus voluptates tempore dolorem laudantium mollitia.,17917,https://picsum.photos/640/480
1763,1763,1763,Kerapu,Dolorem minima quia neque quaerat molestiae aperiam doloremque praesentium eligendi atque odio minima animi non fugit nulla.,19741,https://dummyimage.com/640x480
1764,1764,1764,Sotong,Doloribus iste cupiditate sunt cumque aliquam et vel cumque alias recusandae aspernatur itaque quo hic.,22244,https://picsum.photos/640/480
1765,1765,1765,Cakalang,Quam iste iste facere quo voluptatem consequuntur in assumenda atque impedit at dolore optio fugit.,19569,https://dummyimage.com/640x480
1766,1766,1766,Kakap Merah,Itaque numquam voluptate voluptates voluptatibus cumque enim deserunt.,20458,https://dummyimage.com/640x480
1767,1767,1767,Gurame,Magnam enim fugiat voluptas ex earum esse modi perspiciatis alias.,20192,https://picsum.photos/640/480
1768,1768,1768,Sarden,Nihil accusantium ipsa non nobis est libero aliquam unde.,21968,https://picsum.photos/640/480
1769,1769,1769,Salmon,Doloribus excepturi ea ut voluptates eveniet a eum.,30870,https://placekitten.com/640/480
1770,1770,1770,Cumi-cumi,Explicabo exercitationem omnis eligendi soluta velit amet.,24279,https://picsum.photos/640/480
1771,1771,1771,Kembung,Nemo voluptatem totam necessitatibus porro veritatis ab maxime dignissimos delectus perferendis cumque cum amet doloremque.,30912,https://dummyimage.com/640x480
1772,1772,1772,Baronang,Quaerat sit mollitia veniam ratione inventore consequuntur voluptatibus eius ab omnis nostrum at.,31381,https://picsum.photos/640/480
1773,1773,1773,Sarden,Ducimus enim praesentium alias tempora est sit libero incidunt dolores.,21900,https://placekitten.com/640/480
1774,1774,1774,Selar,At dolores quas qui nobis tenetur.,23679,https://picsum.photos/640/480
1775,1775,1775,Kembung,Enim neque atque corporis deleniti omnis asperiores ullam repellendus mollitia.,28205,https://picsum.photos/640/480
1776,1776,1776,Tuna,Repudiandae sequi officiis architecto expedita ad quibusdam totam saepe rem modi nisi impedit provident impedit fuga tempore.,29493,https://dummyimage.com/640x480
1777,1777,1777,Cakalang,Doloremque placeat accusamus amet adipisci natus animi officia totam.,33523,https://placekitten.com/640/480
1778,1778,1778,Udang Vaname,Necessitatibus voluptatem nesciunt dicta alias saepe quae unde a maxime eveniet similique voluptatem labore.,19867,https://picsum.photos/640/480
1779,1779,1779,Teri,Hic voluptates dolorum tenetur facilis blanditiis culpa magni nesciunt error commodi ullam voluptates asperiores.,28441,https://picsum.photos/640/480
1780,1780,1780,Lele,Odio corporis minima earum enim quae.,22259,https://dummyimage.com/640x480
1781,1781,1781,Rajungan,Natus reprehenderit autem est consectetur eligendi alias aliquam similique eos minima.,31465,https://placekitten.com/640/480
1782,1782,1782,Salmon,Voluptatibus unde necessitatibus distinctio magnam praesentium quibusdam beatae praesentium quia.,18397,https://placekitten.com/640/480
1783,1783,1783,Cakalang,Non facere tempore saepe eos nisi aperiam animi.,31165,https://placekitten.com/640/480
1784,1784,1784,Teri,Quisquam laboriosam animi iusto molestias.,22777,https://picsum.photos/640/480
1785,1785,1785,Layang,Omnis at velit nihil esse consectetur recusandae nobis quo impedit rem.,19101,https://picsum.photos/640/480
1786,1786,1786,Teri,Iusto facere accusamus praesentium totam soluta placeat nostrum repudiandae quis illo soluta dolor veritatis minima nesciunt ratione officia.,15585,https://picsum.photos/640/480
1787,1787,1787,Cumi-cumi,Provident neque fugiat ducimus eum cum illo molestiae laudantium tempora odit.,26663,https://picsum.photos/640/480
1788,1788,1788,Sotong,Dicta ipsam cum totam occaecati occaecati optio neque.,25192,https://picsum.photos/640/480
1789,1789,1789,Kakap Merah,Fugiat laudantium quis debitis sed sed quae nihil consequuntur ipsa sit deleniti unde placeat laborum.,25335,https://dummyimage.com/640x480
1790,1790,1790,Kepiting Bakau,Cumque tempora culpa amet harum eum eum soluta assumenda tenetur eveniet qui est nemo error iusto id.,24929,https://placekitten.com/640/480
1791,1791,1791,Lele,Officia iusto error officiis ex qui sed debitis.,25325,https://dummyimage.com/640x480
1792,1792,1792,Bawal,Accusamus autem ut officiis ducimus ut nesciunt soluta ab quibusdam.,20232,https://placekitten.com/640/480
1793,1793,1793,Sotong,Odio aut rem pariatur nisi quas quos delectus doloribus molestiae possimus neque fuga ratione adipisci odio.,16504,https://placekitten.com/640/480
1794,1794,1794,Kepiting Bakau,Magnam pariatur quaerat rem consequuntur assumenda culpa quis ex corrupti in consequatur fuga natus sequi molestiae rem.,24300,https://placekitten.com/640/480
1795,1795,1795,Lele,In magni provident sequi occaecati repellat voluptatum.,33240,https://dummyimage.com/640x480
1796,1796,1796,Patin,Sequi natus vel consequuntur consequuntur aliquid suscipit nemo.,23719,https://placekitten.com/640/480
1797,1797,1797,Baronang,Aperiam repellendus praesentium alias occaecati cupiditate sit.,16226,https://placekitten.com/640/480
1798,1798,1798,Kepiting Bakau,Officiis voluptates illo natus assumenda repudiandae.,21910,https://dummyimage.com/640x480
1799,1799,1799,Cumi-cumi,Ipsa quod rerum placeat unde debitis unde.,25025,https://picsum.photos/640/480
1800,1800,1800,Sarden,Possimus distinctio soluta animi reprehenderit nesciunt quos.,16659,https://picsum.photos/640/480
1801,1801,1801,Rajungan,Vel id illo temporibus ullam iusto neque at mollitia.,33683,https://dummyimage.com/640x480
1802,1802,1802,Baronang,Voluptate consectetur ipsa quas aliquid est harum.,31271,https://placekitten.com/640/480
1803,1803,1803,Tuna,Dolorem molestiae itaque nisi at maiores voluptatibus hic dolorem.,29075,https://dummyimage.com/640x480
1804,1804,1804,Selar,Optio similique consectetur molestias quae.,22950,https://placekitten.com/640/480
1805,1805,1805,Tuna,Repudiandae dolorem doloribus sint saepe rerum voluptatem similique.,20871,https://picsum.photos/640/480
1806,1806,1806,Kakap Putih,Harum odit distinctio officiis cumque molestiae possimus officia aspernatur molestiae amet adipisci eligendi perferendis totam tempore dignissimos modi.,15264,https://dummyimage.com/640x480
1807,1807,1807,Lele,Laboriosam esse aperiam voluptas saepe dicta vero doloremque expedita saepe.,27069,https://placekitten.com/640/480
1808,1808,1808,Patin,Ipsum hic expedita accusantium quae veritatis deserunt praesentium veniam.,30243,https://picsum.photos/640/480
1809,1809,1809,Gurame,Doloribus consequatur accusamus minima nihil atque iure mollitia autem ratione quaerat.,24012,https://picsum.photos/640/480
1810,1810,1810,Tuna,Sapiente nisi repellat dignissimos fugit blanditiis voluptas est quaerat sit laboriosam vero eius autem ipsum reprehenderit corrupti.,31492,https://dummyimage.com/640x480
1811,1811,1811,Cakalang,Suscipit corrupti sed quibusdam et debitis repellendus quidem minus itaque ipsum sed.,20101,https://placekitten.com/640/480
1812,1812,1812,Makarel,Sequi fuga repudiandae repellat consequuntur dolorum ducimus.,30689,https://dummyimage.com/640x480
1813,1813,1813,Patin,Odit numquam cum impedit nesciunt nihil numquam quis.,21691,https://placekitten.com/640/480
1814,1814,1814,Kakap Merah,Mollitia vitae et magnam officiis quos odit iure culpa sequi aliquam fuga et.,16185,https://placekitten.com/640/480
1815,1815,1815,Salmon,Eaque veritatis dolor repellat id veniam similique provident asperiores facilis necessitatibus.,24718,https://dummyimage.com/640x480
1816,1816,1816,Kepiting Bakau,Corporis unde quam sequi facilis maiores iure quisquam soluta nulla.,15717,https://picsum.photos/640/480
1817,1817,1817,Baronang,Officiis laboriosam unde aliquid pariatur distinctio aliquam eos blanditiis.,20038,https://picsum.photos/640/480
1818,1818,1818,Tuna,Nisi cupiditate nesciunt dolorem nemo eos minima voluptatem iure exercitationem aliquid unde labore dolorem.,15141,https://dummyimage.com/640x480
1819,1819,1819,Sarden,Id eaque provident nostrum alias sit cum dolorum blanditiis accusamus dignissimos nesciunt eligendi eos.,23190,https://placekitten.com/640/480
1820,1820,1820,Makarel,Sint nihil porro esse error molestiae.,31027,https://placekitten.com/640/480
1821,1821,1821,Sotong,Eius assumenda nihil ea laudantium quam voluptate blanditiis illum iste aliquid.,27375,https://placekitten.com/640/480
1822,1822,1822,Kakap Merah,Libero corrupti animi illum sunt accusantium ullam incidunt molestias architecto aperiam necessitatibus.,15687,https://placekitten.com/640/480
1823,1823,1823,Udang Windu,Expedita omnis vero aspernatur consectetur sit amet beatae fuga.,25166,https://placekitten.com/640/480
1824,1824,1824,Udang Vaname,Magni atque ipsam consequatur ipsum harum repudiandae incidunt doloribus facere a voluptates architecto placeat.,18617,https://placekitten.com/640/480
1825,1825,1825,Kembung,Accusamus iste molestias quibusdam velit modi provident.,23676,https://placekitten.com/640/480
1826,1826,1826,Kakap Merah,Non voluptatum sunt a nam ipsum.,17334,https://dummyimage.com/640x480
1827,1827,1827,Sotong,Animi excepturi quis ex tenetur consequatur recusandae quis dicta.,22182,https://placekitten.com/640/480
1828,1828,1828,Sotong,Itaque nesciunt porro neque nesciunt explicabo repellat assumenda reprehenderit.,34311,https://dummyimage.com/640x480
1829,1829,1829,Selar,Dolor excepturi optio magnam modi natus eligendi incidunt aperiam ut.,26704,https://placekitten.com/640/480
1830,1830,1830,Kepiting Bakau,Quod repellendus est necessitatibus tempore sunt eveniet molestiae dignissimos dignissimos a similique inventore.,23768,https://dummyimage.com/640x480
1831,1831,1831,Kakap Putih,Ea inventore impedit sed fuga quod sapiente dicta illo atque porro cupiditate.,19662,https://picsum.photos/640/480
1832,1832,1832,Kepiting Bakau,Veritatis vitae excepturi numquam quo id inventore temporibus quae fugit deserunt similique doloremque rem consequuntur dolor dicta.,15629,https://dummyimage.com/640x480
1833,1833,1833,Cumi-cumi,Libero labore officiis ducimus asperiores ab hic itaque quasi doloribus eius expedita blanditiis temporibus ducimus ipsa.,33487,https://placekitten.com/640/480
1834,1834,1834,Kembung,Tempora qui quaerat necessitatibus reiciendis magni ab voluptate explicabo iste assumenda maxime in.,18558,https://dummyimage.com/640x480
1835,1835,1835,Belanak,Nesciunt numquam laborum deleniti animi quidem harum provident repellendus.,27358,https://dummyimage.com/640x480
1836,1836,1836,Rajungan,Aspernatur blanditiis nostrum quibusdam quasi laboriosam.,19928,https://dummyimage.com/640x480
1837,1837,1837,Selar,Deleniti non qui quibusdam distinctio explicabo quam.,20723,https://placekitten.com/640/480
1838,1838,1838,Bandeng,Cumque aliquid dolor hic asperiores nulla commodi iste sunt.,31981,https://placekitten.com/640/480
1839,1839,1839,Salmon,Iure eum velit laudantium esse fugiat quibusdam tempore quae magni.,25218,https://placekitten.com/640/480
1840,1840,1840,Salmon,Iusto quod minima tempore dignissimos labore sunt fugiat laudantium tempore magni.,32136,https://dummyimage.com/640x480
1841,1841,1841,Kakap Putih,Eum quae placeat totam odio eaque magnam eveniet nihil vel fuga odit eveniet.,22944,https://dummyimage.com/640x480
1842,1842,1842,Bawal,Nesciunt tenetur modi voluptas labore cupiditate sint.,27125,https://dummyimage.com/640x480
1843,1843,1843,Udang Windu,Iusto possimus rerum pariatur voluptas accusamus qui iste mollitia laboriosam est.,24066,https://picsum.photos/640/480
1844,1844,1844,Patin,Commodi distinctio dolore minus illo.,27639,https://dummyimage.com/640x480
1845,1845,1845,Kembung,Placeat id voluptatibus facere voluptatibus quam eaque asperiores officiis dolore optio architecto qui magnam hic.,16517,https://picsum.photos/640/480
1846,1846,1846,Baronang,Dolore id placeat doloribus numquam tenetur nulla recusandae nobis nam.,27550,https://picsum.photos/640/480
1847,1847,1847,Sarden,Commodi libero porro dolorum dolore ea expedita minus illo enim nobis perferendis inventore unde possimus velit perferendis quaerat.,33730,https://placekitten.com/640/480
1848,1848,1848,Udang Windu,Distinctio officia delectus quaerat magni ex tempore assumenda odio est ullam natus repellat accusamus adipisci sunt.,22215,https://placekitten.com/640/480
1849,1849,1849,Gurame,Suscipit illum numquam quisquam soluta perspiciatis.,30360,https://dummyimage.com/640x480
1850,1850,1850,Bawal,Quibusdam ipsum fugiat nam eligendi maxime pariatur delectus iusto ut quos vitae sequi assumenda beatae.,21909,https://picsum.photos/640/480
1851,1851,1851,Makarel,Illum placeat odit nostrum quae pariatur expedita corporis aliquam molestias.,34723,https://picsum.photos/640/480
1852,1852,1852,Teri,Quisquam pariatur ex reprehenderit quaerat optio dolore exercitationem.,26609,https://picsum.photos/640/480
1853,1853,1853,Tuna,Earum porro assumenda aperiam quasi expedita quasi repellendus ut vel eos numquam repellat.,15764,https://placekitten.com/640/480
1854,1854,1854,Makarel,Nostrum tempore iusto vitae libero debitis ut neque.,29958,https://picsum.photos/640/480
1855,1855,1855,Kakap Merah,Quae magnam enim porro veniam libero consectetur similique itaque velit.,24315,https://picsum.photos/640/480
1856,1856,1856,Layang,Consequatur labore veritatis ipsum corporis maxime asperiores adipisci voluptates.,18280,https://picsum.photos/640/480
1857,1857,1857,Kepiting Bakau,Itaque blanditiis dicta iste nam doloremque alias sint animi.,23112,https://placekitten.com/640/480
1858,1858,1858,Sarden,Id explicabo provident qui voluptate fugit est fugiat sunt ratione expedita iste.,24466,https://placekitten.com/640/480
1859,1859,1859,Belanak,Asperiores vero commodi et sequi quo repellendus ratione libero iste in.,19941,https://placekitten.com/640/480
1860,1860,1860,Salmon,Corporis distinctio sit aspernatur ex corporis.,25066,https://dummyimage.com/640x480
1861,1861,1861,Gurame,Quaerat exercitationem quas similique quis ipsum ea eius iusto accusamus.,21837,https://dummyimage.com/640x480
1862,1862,1862,Gurame,Dolor delectus fugit vitae exercitationem tempora esse molestiae corporis pariatur molestiae adipisci.,32585,https://placekitten.com/640/480
1863,1863,1863,Cakalang,Quasi necessitatibus occaecati labore molestias quis voluptates alias occaecati.,19533,https://dummyimage.com/640x480
1864,1864,1864,Tuna,Rem nisi magnam aspernatur quibusdam quam illum animi voluptate.,19641,https://dummyimage.com/640x480
1865,1865,1865,Rajungan,Laborum possimus minima minus doloribus repellendus soluta.,32499,https://picsum.photos/640/480
1866,1866,1866,Belanak,Sunt eveniet a molestias velit explicabo a maiores debitis deserunt harum pariatur.,21308,https://placekitten.com/640/480
1867,1867,1867,Gurame,Ea eum enim quam velit.,16259,https://dummyimage.com/640x480
1868,1868,1868,Nila,Nam labore ab inventore nam dolorum sunt.,31306,https://dummyimage.com/640x480
1869,1869,1869,Kepiting Bakau,Dolor tempore veniam nemo ipsum atque ratione nostrum explicabo reiciendis.,33802,https://dummyimage.com/640x480
1870,1870,1870,Bandeng,Ad vero ea reiciendis dignissimos molestias rem quod nam asperiores sit veniam accusantium blanditiis earum.,33103,https://placekitten.com/640/480
1871,1871,1871,Sotong,Deserunt consequuntur assumenda quibusdam ea eius earum nihil at quidem autem optio dignissimos necessitatibus.,32671,https://dummyimage.com/640x480
1872,1872,1872,Gurame,Eligendi veritatis dolorum minima sit architecto natus dolores commodi quisquam doloribus error officia dicta ab.,23034,https://picsum.photos/640/480
1873,1873,1873,Tuna,Rerum ut eveniet quibusdam nihil vel esse voluptate debitis esse occaecati eveniet sit voluptates neque deleniti.,30672,https://placekitten.com/640/480
1874,1874,1874,Kepiting Bakau,Optio possimus quibusdam quaerat iusto velit enim quidem modi repudiandae molestiae hic optio maiores alias tempora porro.,31935,https://picsum.photos/640/480
1875,1875,1875,Bandeng,Aliquid temporibus earum nesciunt quasi corporis quae dolorum in quia in animi eligendi.,18808,https://placekitten.com/640/480
1876,1876,1876,Cakalang,Saepe suscipit eum dignissimos mollitia fugit temporibus quidem officiis quibusdam optio quibusdam ipsa.,25895,https://picsum.photos/640/480
1877,1877,1877,Bawal,Debitis distinctio impedit maiores tempore optio.,31941,https://dummyimage.com/640x480
1878,1878,1878,Belanak,Unde deserunt dolores accusantium dolorem necessitatibus doloremque quod earum impedit perferendis dignissimos velit temporibus.,16482,https://placekitten.com/640/480
1879,1879,1879,Patin,In ex dolorum libero cumque quam placeat numquam error nisi architecto hic atque dignissimos recusandae saepe.,18126,https://placekitten.com/640/480
1880,1880,1880,Belanak,Blanditiis facilis suscipit tempora neque quidem neque praesentium non delectus exercitationem.,26366,https://picsum.photos/640/480
1881,1881,1881,Lele,Quae asperiores saepe minus possimus.,23356,https://picsum.photos/640/480
1882,1882,1882,Nila,Quas debitis ea ut sit dolorem modi voluptas libero quisquam adipisci repudiandae voluptates suscipit.,32574,https://dummyimage.com/640x480
1883,1883,1883,Salmon,Alias dicta architecto necessitatibus iste repellendus modi minus possimus quis non sit neque ullam tempore eum dolorem qui.,23369,https://picsum.photos/640/480
1884,1884,1884,Selar,Doloribus error doloribus exercitationem error.,21240,https://picsum.photos/640/480
1885,1885,1885,Tongkol,Sed sequi accusantium distinctio cumque animi quae amet illo.,25156,https://picsum.photos/640/480
1886,1886,1886,Rajungan,Quisquam amet soluta voluptatem ad voluptatem quibusdam quas et fugit consequatur in.,34210,https://dummyimage.com/640x480
1887,1887,1887,Kerapu,Atque iusto doloremque porro nobis repellat dignissimos blanditiis veniam quis.,22072,https://dummyimage.com/640x480
1888,1888,1888,Udang Vaname,Quasi reprehenderit ipsum sit.,32060,https://dummyimage.com/640x480
1889,1889,1889,Bawal,Cupiditate omnis culpa optio neque dolorum pariatur tenetur cumque.,31080,https://placekitten.com/640/480
1890,1890,1890,Selar,Nihil beatae aliquid dolores ducimus quia dolor neque ex praesentium odio.,28871,https://placekitten.com/640/480
1891,1891,1891,Kerapu,Nostrum nam doloremque totam nam adipisci dolores ducimus.,31911,https://picsum.photos/640/480
1892,1892,1892,Kakap Putih,Porro nulla asperiores laboriosam necessitatibus odio impedit aspernatur veniam repellendus quis fugiat mollitia at enim culpa ducimus.,34282,https://dummyimage.com/640x480
1893,1893,1893,Cumi-cumi,Atque placeat facilis similique neque a ex dicta culpa et aut assumenda eius repudiandae vero perspiciatis ipsum debitis hic porro.,25340,https://picsum.photos/640/480
1894,1894,1894,Kembung,Commodi ratione quam earum accusamus corporis mollitia repellat inventore quam.,23184,https://dummyimage.com/640x480
1895,1895,1895,Sarden,Iste reprehenderit atque soluta consequatur ab eligendi possimus ex possimus.,15693,https://picsum.photos/640/480
1896,1896,1896,Rajungan,Suscipit dolorum natus quod illum porro.,25194,https://placekitten.com/640/480
1897,1897,1897,Teri,Qui vitae amet laborum at optio animi sunt provident placeat itaque.,31454,https://dummyimage.com/640x480
1898,1898,1898,Kerapu,Error modi vero commodi repellendus repellat repellendus.,16480,https://placekitten.com/640/480
1899,1899,1899,Kerapu,Asperiores aliquid officiis quidem aliquam eaque temporibus velit maiores qui.,34949,https://dummyimage.com/640x480
1900,1900,1900,Tuna,Consequuntur libero ipsa illo itaque debitis odio fugiat assumenda doloribus.,22055,https://placekitten.com/640/480
1901,1901,1901,Tongkol,Soluta perspiciatis ipsa ullam vero aut aliquam fuga sint quis.,24140,https://placekitten.com/640/480
1902,1902,1902,Nila,Eveniet rem unde quasi distinctio inventore blanditiis voluptates dolor.,30523,https://picsum.photos/640/480
1903,1903,1903,Patin,Id aspernatur dolore et fugiat ipsam quia qui rerum cumque excepturi iusto expedita nesciunt nihil vero libero omnis labore.,25522,https://placekitten.com/640/480
1904,1904,1904,Kakap Merah,Quidem eos at voluptas rem velit error aspernatur repudiandae tempora provident eius laborum.,31813,https://picsum.photos/640/480
1905,1905,1905,Kerapu,Ea suscipit minus eaque nihil odio exercitationem quae praesentium neque inventore vel magni.,17972,https://picsum.photos/640/480
1906,1906,1906,Salmon,Ipsa minima ratione fugiat qui temporibus a vero error molestias.,27492,https://dummyimage.com/640x480
1907,1907,1907,Udang Vaname,Nihil facere expedita sed reiciendis debitis a id ad repudiandae tenetur sapiente dolor officia quas et.,31629,https://picsum.photos/640/480
1908,1908,1908,Salmon,Minus doloribus odit aut exercitationem eos facere.,17560,https://dummyimage.com/640x480
1909,1909,1909,Tuna,A occaecati et blanditiis ex esse libero voluptatem alias praesentium.,18312,https://placekitten.com/640/480
1910,1910,1910,Bawal,Qui quam fuga quam accusantium ipsam repudiandae sequi soluta veritatis pariatur facere ut cupiditate quia dolorum blanditiis.,16813,https://placekitten.com/640/480
1911,1911,1911,Salmon,Excepturi laboriosam velit ea doloribus excepturi.,28811,https://dummyimage.com/640x480
1912,1912,1912,Cumi-cumi,Deleniti qui quia quis libero nulla non recusandae voluptatibus corrupti tempore maiores.,32842,https://dummyimage.com/640x480
1913,1913,1913,Sotong,Animi iusto sit impedit nihil et voluptatum perspiciatis dolorum accusantium facere corrupti expedita perspiciatis dolor adipisci excepturi.,21715,https://placekitten.com/640/480
1914,1914,1914,Tuna,Magnam dolores expedita minus nisi sequi magnam velit pariatur.,26509,https://dummyimage.com/640x480
1915,1915,1915,Bandeng,Nisi quis nemo ducimus delectus placeat libero dignissimos hic iusto reiciendis rem ea.,29147,https://dummyimage.com/640x480
1916,1916,1916,Rajungan,Veniam asperiores dolorum eum minima porro expedita eos tempore esse.,20864,https://placekitten.com/640/480
1917,1917,1917,Bandeng,Consequatur nam nemo accusamus dolorem.,29446,https://picsum.photos/640/480
1918,1918,1918,Kakap Putih,Voluptates ipsam nesciunt repellendus officia voluptatum illum earum deleniti.,18095,https://placekitten.com/640/480
1919,1919,1919,Kerapu,Tenetur est a ut cupiditate temporibus perspiciatis illum eum recusandae laudantium sunt dignissimos.,23859,https://picsum.photos/640/480
1920,1920,1920,Makarel,Vero aut debitis ex rem pariatur cupiditate exercitationem cupiditate.,30560,https://picsum.photos/640/480
